Feature ID	Taxon	Confidence
911400b43138e48026d0560891226121	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	0.9999963681667352
2b3e3d3b2b28b22afc1cd6bb14b9d38d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__catus	0.9997872689975692
5f7cd96883da8da348857bb4237e7e47	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999997434990222
1f6b8f2ccee8e2ee61cf3f1c56fc07c4	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__	0.9999992733109277
251cb4ef19970b334ca68d193d720d84	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9762884371441695
9f0295f88e4a7920f3f7390a6ec97bfe	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9868288530199595
077126264348ca3d573ed9dfaeb76bea	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9996866016332393
e7e6672280d168c68931ca6fd05a6deb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.8265925300775933
e7ed08dfd2e02ab7ab5ac5c3446d1606	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.995657775881189
b3bbc32fc82a83dc47349f56daf3d63e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__	0.9999957170442487
63a436aca93dcc1aa7c0a8011da7f825	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.989424617113574
a7a6fbe5a83e459636aeebf0721dbafa	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__RFN20; s__	0.9759466392561967
653decf53bd629499aeb4375ee2fed19	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9997518866322088
5159def11fe3e7c0a4382578b8bb06d1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.9983157193199096
ef6c982eadd80bbcf20d2f8c0421b7e3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9997819569797358
8d334f6ea041c3c245cd7f0f93c90645	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9426393616866248
eb58bba6b0246e7bda933a7cbd4644d9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__eggerthii	0.9999999759400854
fcf03d58b034933366b39d21d19d120d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9753332065178308
1b92409fd1cd6d4390cab1634a31b954	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9526543287302066
92cd3a498d44875016d05e63e23042c9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9296199796496742
b5b8cecf47249c9ef01d053d29af8426	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8419752936299745
af819c49ce1865d2c53e797a3863890e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.7748800491206393
04a3c3268d08e7edffa5e6fa9c74cf02	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9948471274781816
c33018a53a6e3c2cb38c87586fa2aef3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9999945981558466
77cd0fc84274135cfacfbdf5898e291b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9905455357210167
93b28932f9f40d76ae66ddea670c1515	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9980224503220095
86ef5042e9b4cfd5013f19d9102692f4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	0.9999747417510928
24316a98c3edb6fdf666b358390e4b5c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.996610836522964
99a567b3b4d8a66f5bdd2b28cadf2e80	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9988156682391346
f7db249cc574b6bad7d347e340df60d8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9849021240202087
c39a195079ccc407d5aebf2b2baafa0a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__	0.9984759838924493
972fd1675245c82f7382cc6c788e412d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__02d06; s__	0.8857987321038459
86c1fb9257feda66b21d704b5a3699f3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9966729659091005
468a694fe316fdf4c26612b423cc55ae	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7331613771302664
b8c35831fa305a633a2aadf9292e06e6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9985850582280176
d54d0ed5bef17428b005a850fe88c326	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__	0.9999999714619325
d271e9e4c2ef1e66473c773e742be12a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9998758160118435
f55458f651b03c675ca0568df1b6b53e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.8473479874700715
74adbddb8cb6829b8e4d85729e10a69e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0.9774167770845893
327054bc673fce509d8cf2d0bc6552ef	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__Wandonia; s__	0.702721830421998
c2535dd906ace20eb2edbe2cd9c51e38	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9949363557570345
4ca5f70a1e0f2a91448eec160f260ab2	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Bulleidia; s__p-1630-c5	0.9999565728248543
f9277fe860e9a85fda1a0ba077d27b45	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9964312907652023
e84fc5c004a2bb692db860053dcdbd7a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.999869590079154
cf83d1326675f431d71ca0db8d9e777a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.999601387246341
53de17b1f1e8e0d001db49343f45906a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__	0.9999999999679972
e8c7998fd0e3bc4ca713627a8da898fd	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Butyricimonas; s__	1.0
b2e564171edf82b82c36f701fd74024f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.9999998173519085
592590a75947e11813898611dbb5cf86	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemania; s__	0.9999999871550928
09869c7a5fca21792b9f8147fbdff154	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	0.9921274607844934
33eaf98743712d149c9f4193714cb2da	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__; s__	0.9160656844600629
370c850ea8dcb9e0eefd766fa194aaae	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9861051007311402
0676163b66a5338e820db0aa68d62e72	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999794675306264
f533dc4ccc19839d3ed880c36bc52149	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9953881636010103
cc5ba08c3af3bc346f2f5e836a7ed2f0	k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__[Cerasicoccales]; f__[Cerasicoccaceae]; g__; s__	0.9984791504822648
8c8f3c61f29e13b60761ec62943168a9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__	0.7286991364394592
9e5d9bf08a8aab1543854ab7e5dc5d96	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9975639711065322
54fbdfe696c9f71b8c07afde9a360c21	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9985008859061022
5b7321ab9fc82493fb7f4551b25f9b38	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9992691874261762
fd89976fe519e8e7f816dc1d28411c01	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__	0.9720703016792099
6ea235c2bf90c36b1747d86625013fb3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.999999368410443
e603dd36c0039d882dce038bf61f824a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__	0.9999999999860734
8cf9a93cffafc8ba3308bf7230abc40c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9904355980202965
51f2d1ba18f17c4f68114b02ff854e0c	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__	0.9999999999997158
5485d1ea8bdb581cd5e44b282709ed26	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9858980705264144
a69255cbcbb01b8e9b18ae215b3604f0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9999999950637175
8ac36aa6af57273b4f96d82cf88236d0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemania; s__	0.999999998959268
779716990089adfd225bf3eae074b5c8	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__	0.9999998794600417
2b7f4e9a503badebae95852151cdeb78	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__	0.9999999998194795
0657af38bd3743d093532d5cc9565cf6	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__	0.9999999999986073
df74a6a86e92c7f7ea591c2e5d09610e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9270935509719179
2e50d91a5af7e6f986c8be59c5404ca6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.999997278521684
7b1e7c77aa5602a5cd4e02645d26d211	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999985927579712
1c8d065ad46163a958660f4f11365e24	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.9951799370421412
bf1f14a07502e86079a161f08eb6bf5c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0.9999997409218275
494d69e9e30d1c5b93f3582d5bb9b33b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999930444618913
5f4ef411df16ee418de6eed38bbfadde	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9920323895814432
6e51224eaee1c8274f1e944cef49d066	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__	0.9999934626068764
825fb3ec925796368559170399e29ab9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.992508916618901
8482e2c9133c41d5146f1483990739d7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnobacterium; s__	0.9999978935621828
83ce5a8cc96f217a84274e56af7a8433	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9498722469213989
c5827f3b941ffa5db8bc1706487c6a71	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9996150888933295
2006fc1eb63b4ac089f19d6fce5202d2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9987799689834483
0b8c29e2504bcda9055c51f781e54b74	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__; s__	0.9999909462262353
0691a4ecf21884a19e6e033d23311ca6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9354143780190219
a5ce853260a2f3e1eadec610b00e68d3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9480367909796021
cebb2adbcdfba109b77a288a18a1d91a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9946255189264012
acc95481bf8088d2a1bb174da54450d4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9995153823129471
a650059206a7889da304715300e87a13	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9998215447604426
cebab6ae82f4c1b78dee0a5e1c44c9ef	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9586679293181768
7a35daa21cdf83faf49a1a1b64d847ee	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.7345765415875218
b9ee7a8f338d7e35e45970bee6f5698f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9999963501058562
f4616b47af9358b3a381955f6f4a0107	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.9999998441356702
7fbfc740a8f372b2ccdbad8fad3ef3fb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__WAL_1855D; s__	0.9999999999999716
d5b1fcb29c5a5d7d38b3d01be26e0628	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9850709009068291
bfedf48f8179d10edc3f08a24630dafd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.8856212773930837
1e65ce39e5ddd489f2198aa6fedfff7b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7687453719499082
a075858137c761c0ffe8d63c776f3246	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9643439539714331
389c48095358cd16fabb10383e2a15f5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9307166795000167
542a0fde1182ed945d3abb6adfa15e22	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9999574389727602
685c22cbcd96af9d57a3480326eb6ad2	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999968751752
1c5a25e75789dffb37c000a35249c566	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9991300228426452
bcb39c292c46f74053854de3d99a98a9	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9999976630810202
bdd3977977694c5fc4026d47ed808202	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.999997060244085
5af67cfc9b6171bb4a9d7d32ac1086fb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9537407045003775
7ad0a0b44a546157e433b45940e8ae02	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus	0.9575301031002421
5a4d2228b4b5817865409b5eeec4934e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7256719206399931
2fd6023655051125d337a7b9df3230c1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9990615229106778
e9a0838a5a35f7b27305c211f64b9daa	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9625842370492981
7bc690122626393294d4a237730c3f35	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta	0.9998631646214946
9bb154e4efef696c8440bf3f6231e1e7	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.999999988674631
09d44a5b266b636ff5484970207e2cc2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.8458242502060753
c93a29306295895fa21284000f237d25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9958734216610183
5acb7a23fbecc650f6553019ea9d805e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus	0.9997526242175493
3c0d04a8e11b37400cd5df4c6c7146b1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	0.9497997221246962
761900aa8ba17851ed6116445326df01	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__	0.9986128265595603
e25667b0b9b27dee42960fa8be8d0937	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9995374571442985
64097fc8af4176d48cbd19a9cba6653b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9964175614386087
3218882a931fca80eade6cd418d492f7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9992060340108504
8a5d46beaf074ab4a40052ff1fff642a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9728569917870652
53d0030520b3ec31ec62e6813ed43fa3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9702397058853838
edbcfabf5de9651ddd4dd68b33553564	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus; s__	0.9999989066721476
f20220c75050e0866db360f8908a0668	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella; s__viridescens	0.9985275675673824
5e814de934d7640673cf28e57cba20d3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__	0.9904519739185647
f9d99778b19fd8c9fbc67390b3d4806b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7741628003967044
3b500e5bb9b12365dcc61a5b476929a9	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__	0.999999999988546
2849432f35cb2415a416a44998c1bf4d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9994869703332298
184130cd6ed167cc0e03b7f40f1b58ca	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0.9973313455763053
e88a18d7809ce0dd0a2452351dec84d9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__	0.9999969521346492
889c2fc1b20ba51fb1c6fb97ab2848ce	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__	0.999999999923304
9d2025918f8fd20017fa7eaacad930c2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.99001926460151
830adb6a89b7b2ffc127571b5a2ba636	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.9999939030044506
6478b6a8df521b268b00ced4aed93faa	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.7283729844372789
f74356ee89c64224d7015751380eb77b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.9515227177208728
002d1f21958b4ae1050d2c42942a22ef	k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera; s__	0.9999999998835563
2f171ba7dd5ff0a83db477a8d875e534	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999999998822204
64819efba5a7f2f1cfa880f9dace1fa3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.7969513842824044
3ac34c9bd168bc3eeded1bc866ce4137	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9971096210306708
